TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         8732  1.68324E+00  1.58205E+00  6.33971E-01  2.31897E+00  6.89384E-02  1.82116E-01  3.42418E-02  2.13812E-01  3.83543E-03 -1.20543E-02  9.69280E-02 -4.24039E-02 -3.28520E-02 -2.95269E-02  1.45746E-01   -2296.47548578809
         8733  1.63140E+00  1.49241E+00  5.97583E-01  2.27815E+00  6.54185E-02  1.73053E-01  7.32204E-03  1.84211E-01  1.26956E-02 -1.92435E-02  1.22038E-01 -1.76958E-02  5.78627E-03 -1.59119E-02  1.17505E-01   -2294.29818996528
         8734  1.65081E+00  1.53953E+00  6.19055E-01  2.28782E+00  6.84226E-02  1.63294E-01 -2.16142E-02  1.89641E-01  1.50859E-02 -2.65421E-02  1.32592E-01 -5.65806E-02  3.11797E-02 -6.01262E-03  1.28621E-01   -2331.32244752753
         8735  1.70191E+00  1.56404E+00  6.17471E-01  2.30818E+00  6.16787E-02  1.49811E-01 -8.97912E-03  1.55073E-01  1.91845E-02 -3.06045E-03  1.22376E-01 -3.69800E-02  1.30710E-02 -2.37794E-02  1.42131E-01   -2249.87805657133
         8736  1.69326E+00  1.55678E+00  6.10947E-01  2.33946E+00  6.62962E-02  1.52588E-01 -2.26489E-02  2.21739E-01  3.48815E-02 -5.11501E-02  1.43965E-01  6.20127E-03  5.68879E-02 -1.15239E-02  1.73129E-01   -2270.70487092435
         8737  1.57025E+00  1.59459E+00  6.07447E-01  2.32614E+00  6.32322E-02  1.71294E-01 -5.90302E-03  1.69811E-01  1.74882E-02 -9.81363E-03  1.22464E-01 -2.24907E-02  6.88318E-04  5.76973E-03  1.30708E-01   -2338.54847572051
         8738  1.60269E+00  1.61390E+00  7.37285E-01  2.25290E+00  7.37446E-02  1.31484E-01 -2.62538E-02  1.60457E-01  2.57749E-02 -4.24153E-02  1.33098E-01  4.83651E-04 -1.85186E-02  2.21600E-02  1.36029E-01   -2261.03591745591
         8739  1.59572E+00  1.63097E+00  6.90795E-01  2.24863E+00  7.58236E-02  1.33629E-01  3.55470E-03  1.84375E-01  2.18770E-02 -5.11442E-02  1.44537E-01 -4.01191E-02 -8.07265E-02  3.13427E-02  1.68923E-01   -2247.15936713078
         8740  1.58779E+00  1.62952E+00  6.93735E-01  2.34355E+00  6.80357E-02  1.53886E-01 -4.18302E-02  1.58158E-01  1.53213E-02 -1.99975E-03  1.89694E-01 -4.33253E-03 -6.54504E-02 -1.23978E-02  1.56992E-01   -2242.24528556790
         8741  1.64477E+00  1.54515E+00  8.29186E-01  2.40168E+00  6.47278E-02  1.67082E-01  6.51689E-03  1.16492E-01  4.80128E-03  5.66246E-03  1.84184E-01 -2.36099E-02 -2.77976E-02  4.54265E-03  1.58699E-01   -2329.13301304961
         8742  1.62869E+00  1.63437E+00  8.03295E-01  2.42200E+00  6.24858E-02  1.66251E-01  3.61267E-02  1.28274E-01 -1.19346E-03  2.58749E-02  1.88807E-01 -6.12315E-03 -1.76842E-03  1.15201E-02  1.33875E-01   -2320.71305350634
         8743  1.66995E+00  1.64475E+00  6.76665E-01  2.32673E+00  6.31401E-02  1.99997E-01  3.96220E-02  1.17671E-01  2.76166E-02  1.35921E-02  1.86980E-01 -3.64362E-02  1.27525E-02  5.26916E-03  1.18626E-01   -2306.38623769630
         8744  1.66259E+00  1.58854E+00  7.10982E-01  2.35210E+00  6.10074E-02  1.76899E-01 -9.68731E-03  1.27275E-01  4.55364E-02 -3.77843E-02  2.31257E-01 -1.04410E-02  1.63342E-02  3.82624E-02  1.32845E-01   -2305.83756925055
         8745  1.64642E+00  1.63407E+00  7.29132E-01  2.40550E+00  5.91630E-02  2.18047E-01 -2.66267E-02  8.13165E-02  5.56004E-02 -2.10879E-02  2.16935E-01 -3.08860E-03 -7.02475E-04  1.93898E-02  1.45641E-01   -2298.04120240639
         8746  1.67548E+00  1.60602E+00  8.14626E-01  2.38887E+00  6.31512E-02  2.30156E-01 -2.81552E-02  9.69154E-02  5.45647E-02 -2.20388E-02  2.56711E-01 -1.04377E-03  2.94541E-02  6.27251E-02  1.93649E-01   -2286.37395895966
         8747  1.66986E+00  1.56057E+00  8.63329E-01  2.34823E+00  5.74677E-02  2.14195E-01 -7.87987E-03  1.14635E-01  5.90825E-02 -1.99239E-03  2.64102E-01  4.51664E-03  1.20267E-02  7.00576E-02  1.57942E-01   -2276.37833797437
         8748  1.62608E+00  1.61582E+00  7.47515E-01  2.30590E+00  6.85523E-02  1.86926E-01  2.46525E-02  1.29177E-01  7.16837E-02  3.79557E-02  2.42276E-01  7.60276E-03  3.62539E-02  6.85981E-02  2.11848E-01   -2233.90927190802
         8749  1.69635E+00  1.60397E+00  7.19643E-01  2.30786E+00  6.86001E-02  2.05145E-01  6.40731E-03  1.09751E-01  5.11878E-02  9.41544E-03  1.74247E-01 -2.15798E-02  3.25195E-02  1.08630E-02  1.65784E-01   -2258.81253414656
         8750  1.66666E+00  1.63473E+00  7.10418E-01  2.27363E+00  7.52829E-02  1.80864E-01 -4.29566E-02  1.72287E-01  6.30294E-02  1.03425E-02  1.71796E-01 -2.14175E-02  8.20408E-02  2.78381E-02  1.60985E-01   -2218.48856977670
         8751  1.58147E+00  1.66930E+00  7.91734E-01  2.35457E+00  7.86558E-02  1.50206E-01 -1.70912E-02  1.34616E-01  6.73390E-02  1.48073E-02  1.62162E-01  2.00205E-02  2.77550E-02  4.29601E-02  1.91217E-01   -2181.62263905306
         8752  1.62606E+00  1.57785E+00  8.34988E-01  2.36972E+00  6.68572E-02  1.58060E-01 -9.55687E-03  1.20125E-01  4.22338E-02  1.31134E-02  1.79463E-01  5.34904E-03  2.42545E-02  3.92791E-02  1.61501E-01   -2283.44623398863
         8753  1.71956E+00  1.47976E+00  8.66106E-01  2.35084E+00  6.03211E-02  1.55644E-01  2.35663E-03  1.10992E-01  5.15883E-03  3.83149E-02  1.79223E-01  3.92126E-02  1.49335E-02  4.40836E-02  1.90126E-01   -2305.56802219729
         8754  1.61143E+00  1.48675E+00  7.55134E-01  2.34950E+00  6.89396E-02  2.30990E-01 -2.23639E-02  8.56688E-02  1.57872E-02  2.87460E-02  1.60275E-01 -2.45996E-02  7.07327E-03  2.35261E-02  1.47912E-01   -2215.19600749214
         8755  1.54132E+00  1.52262E+00  7.65023E-01  2.42273E+00  7.43260E-02  1.71489E-01  4.05585E-03  8.03278E-02  8.96782E-03  2.48092E-02  1.72968E-01  2.59845E-02  3.55748E-02  5.38842E-02  2.05284E-01   -2190.33056235129
         8756  1.70695E+00  1.51005E+00  7.42133E-01  2.33365E+00  7.70407E-02  1.47795E-01 -3.48211E-04  9.62073E-02  1.42067E-02  3.36770E-02  2.56028E-01 -8.66997E-03  2.64422E-02  2.25281E-02  1.54654E-01   -2195.94450223564
         8757  1.56500E+00  1.50287E+00  8.25086E-01  2.31741E+00  7.50828E-02  2.11339E-01 -1.41198E-02  1.17343E-01 -2.13787E-03  1.71159E-02  2.23343E-01 -2.82573E-02  6.01436E-02  7.51822E-02  2.00188E-01   -2247.46628086050
         8758  1.59794E+00  1.52642E+00  8.39881E-01  2.36618E+00  7.38524E-02  1.57041E-01  2.83502E-03  1.09479E-01 -2.55145E-02  2.39924E-03  2.06672E-01  2.45420E-03  2.56194E-02  4.96334E-02  1.51079E-01   -2220.60879521403
         8759  1.60178E+00  1.55342E+00  7.77318E-01  2.42821E+00  6.91203E-02  1.82149E-01  1.91238E-02  1.34324E-01  1.17946E-02 -1.39756E-02  1.87905E-01 -1.17425E-02  2.15190E-02  2.77407E-02  1.29337E-01   -2211.46543615884
         8760  1.60792E+00  1.56666E+00  7.37429E-01  2.37597E+00  7.83227E-02  1.64497E-01  3.64010E-02  1.41782E-01  4.60231E-03  2.88899E-02  1.83020E-01 -1.73944E-02  3.57808E-02  5.05241E-02  1.83910E-01   -2185.42821804207
         8761  1.61289E+00  1.64135E+00  6.52227E-01  2.34262E+00  7.06099E-02  1.56079E-01  5.49951E-03  1.64130E-01  4.06323E-03  5.43596E-02  2.16812E-01 -3.37392E-02  5.49075E-02  5.06769E-02  1.47889E-01   -2188.68443157087
         8762  1.66017E+00  1.62347E+00  7.33711E-01  2.32120E+00  7.01844E-02  1.77868E-01  1.21620E-02  1.37301E-01  4.44248E-02 -3.06243E-02  2.14346E-01  1.37135E-02  3.09272E-02  3.47202E-02  1.71314E-01   -2237.20218402112
         8763  1.60270E+00  1.55834E+00  7.22299E-01  2.33138E+00  7.51546E-02  1.51846E-01  1.97248E-02  1.38738E-01  2.78819E-02 -1.78475E-02  1.79449E-01 -2.65738E-02  2.93947E-04  5.62302E-02  1.87098E-01   -2256.83542643629
         8764  1.64034E+00  1.57642E+00  7.03917E-01  2.32778E+00  5.89803E-02  1.46523E-01 -7.33336E-03  1.40485E-01 -3.44060E-03 -2.41608E-02  1.76684E-01  2.49039E-02 -2.11295E-02  3.25970E-02  2.94759E-01   -2272.81368464850
         8765  1.63938E+00  1.60079E+00  6.70946E-01  2.36612E+00  5.55672E-02  1.77191E-01  6.91486E-03  1.37758E-01 -1.85592E-04 -1.19102E-02  1.85077E-01  1.08571E-02  2.30919E-02 -6.61227E-04  2.14997E-01   -2281.63375549603
         8766  1.59768E+00  1.55759E+00  7.47755E-01  2.30340E+00  5.35810E-02  1.65112E-01 -1.81670E-02  1.52029E-01  3.60793E-02 -1.22978E-03  1.82720E-01  2.51727E-02  4.18638E-02  3.55697E-02  2.24194E-01   -2322.14945104584
         8767  1.61090E+00  1.55786E+00  7.43412E-01  2.28767E+00  5.01796E-02  1.38959E-01 -1.18453E-02  1.49866E-01  2.07335E-02  1.25836E-02  2.11695E-01 -1.06057E-02  1.13000E-02  5.33914E-02  1.59923E-01   -2345.76073664082
         8768  1.59862E+00  1.55739E+00  7.29922E-01  2.39630E+00  5.00339E-02  1.91405E-01 -9.85673E-03  1.35746E-01  1.03814E-02  1.72829E-02  2.94357E-01  4.09915E-02 -8.60645E-03  5.26724E-02  1.58994E-01   -2256.65996644876
         8769  1.60643E+00  1.63144E+00  6.24037E-01  2.28624E+00  6.40970E-02  1.60836E-01 -1.24644E-02  1.26159E-01  5.08948E-02 -4.65022E-02  3.57500E-01 -2.90731E-03  7.13432E-03  8.55988E-02  1.66269E-01   -2262.67950178095
         8770  1.61866E+00  1.66303E+00  7.01549E-01  2.31440E+00  6.24696E-02  1.91073E-01 -6.95583E-06  1.71517E-01  2.82136E-02 -8.84645E-02  2.47234E-01  1.30713E-03 -3.12434E-02  7.32114E-02  1.59811E-01   -2275.53613725800
         8771  1.64866E+00  1.57738E+00  8.37596E-01  2.37191E+00  5.39282E-02  2.19984E-01  3.21219E-02  1.83367E-01  6.20460E-02 -5.18118E-02  2.05528E-01  4.61576E-02  1.73898E-02  5.77571E-02  2.06909E-01   -2327.87643443719
         8772  1.63407E+00  1.59453E+00  7.39022E-01  2.42294E+00  6.10716E-02  2.10398E-01 -2.64792E-02  1.64578E-01  4.24923E-02 -7.09325E-03  1.48347E-01  2.15447E-02  1.40581E-02 -9.74732E-04  1.65080E-01   -2341.09547241329
         8773  1.63988E+00  1.47624E+00  7.29054E-01  2.30668E+00  5.98487E-02  1.94765E-01  1.00722E-02  1.33092E-01  5.38274E-02 -1.44984E-02  1.29492E-01  1.64333E-02  3.50471E-02 -1.36241E-02  1.55738E-01   -2322.91024096337
         8774  1.64430E+00  1.53357E+00  7.19406E-01  2.34057E+00  6.03127E-02  1.49514E-01  8.87776E-03  1.06589E-01  3.45003E-02 -1.89082E-02  1.34468E-01  1.25134E-02  1.76401E-02 -4.19176E-03  1.72370E-01   -2302.51389596647
         8775  1.61759E+00  1.50617E+00  7.02309E-01  2.30133E+00  5.57901E-02  2.00372E-01 -6.79824E-03  1.14558E-01  4.53948E-02 -3.41745E-02  1.76550E-01  3.38746E-02  1.74228E-02  9.32805E-03  1.65473E-01   -2336.81384911646
         8776  1.59411E+00  1.63100E+00  7.69779E-01  2.43408E+00  5.26858E-02  2.14565E-01  4.66154E-03  1.25868E-01  1.32156E-02 -2.02694E-02  1.66092E-01  1.95636E-02  2.41350E-02  3.21456E-02  1.57179E-01   -2365.01486022374
         8777  1.69737E+00  1.55518E+00  8.95042E-01  2.46988E+00  5.07540E-02  1.60159E-01 -5.99695E-03  1.47110E-01  2.12273E-02 -2.89147E-02  1.76652E-01 -1.79049E-02  3.28316E-02  1.24608E-02  1.69149E-01   -2272.53196171866
         8778  1.64304E+00  1.58733E+00  8.18917E-01  2.33740E+00  5.47519E-02  1.57483E-01  4.89891E-02  1.61877E-01 -5.69758E-03  1.07997E-03  1.92619E-01  8.66159E-03  5.22397E-02  6.90919E-02  1.60076E-01   -2335.98401895851
         8779  1.57818E+00  1.53502E+00  7.47997E-01  2.37794E+00  4.79183E-02  1.89582E-01  3.80555E-02  1.43242E-01 -2.91702E-02 -1.76257E-02  1.81934E-01 -1.71589E-02  4.70718E-02  3.72561E-02  2.13837E-01   -2353.91039707071
         8780  1.58169E+00  1.56207E+00  7.51100E-01  2.32440E+00  5.75194E-02  2.14886E-01  2.00657E-02  1.35058E-01 -2.61890E-02 -1.16445E-02  2.15494E-01 -4.38406E-02  8.97212E-03  2.93301E-02  1.83868E-01   -2333.78535096900
         8781  1.55857E+00  1.57151E+00  7.73428E-01  2.31324E+00  5.68812E-02  1.62563E-01 -2.26381E-02  9.07140E-02 -2.31179E-02  4.78704E-02  1.99296E-01 -2.03252E-02  1.55911E-02 -2.40900E-03  1.68961E-01   -2330.91801628992
         8782  1.60524E+00  1.54887E+00  7.51410E-01  2.30244E+00  5.84699E-02  2.21419E-01  1.27754E-02  1.68726E-01  3.41408E-02  6.00861E-02  1.71291E-01 -2.23953E-02  2.33349E-02 -6.83981E-03  1.43499E-01   -2321.10634592900
         8783  1.60807E+00  1.47751E+00  7.37419E-01  2.31473E+00  6.46855E-02  1.79398E-01 -2.55942E-02  1.32891E-01  1.44352E-02 -1.15537E-03  1.49649E-01 -5.12427E-02 -4.76192E-03  1.48115E-03  1.47830E-01   -2294.53237533872
         8784  1.56684E+00  1.59865E+00  6.86852E-01  2.36038E+00  6.45047E-02  1.57508E-01 -1.26722E-02  1.64056E-01 -2.55433E-02 -6.39065E-02  1.72038E-01 -4.45134E-02 -1.44694E-02 -1.56016E-02  1.46900E-01   -2291.44011479559
         8785  1.60556E+00  1.52968E+00  6.78083E-01  2.37519E+00  5.98469E-02  1.48998E-01 -2.05053E-02  1.19552E-01  1.42869E-03  1.30108E-03  1.73825E-01 -4.85815E-02  1.49443E-02 -1.54203E-02  1.45115E-01   -2317.99137317143
         8786  1.64152E+00  1.59038E+00  7.27340E-01  2.36643E+00  6.33803E-02  1.41313E-01  1.05052E-02  1.70471E-01  5.82993E-03 -3.63204E-02  1.51231E-01 -3.40893E-02  1.55668E-02 -1.18550E-02  1.49847E-01   -2346.09566336289
         8787  1.64382E+00  1.53607E+00  7.22616E-01  2.39332E+00  5.86993E-02  1.37458E-01 -1.64584E-02  2.01310E-01  2.03531E-02 -7.74452E-02  1.76799E-01  1.25123E-05  3.03662E-02  7.64774E-04  1.19742E-01   -2334.59478231178
         8788  1.65426E+00  1.56060E+00  7.94834E-01  2.36618E+00  5.36384E-02  1.71553E-01 -4.63186E-02  2.31858E-01  1.03180E-02 -9.30571E-02  1.71255E-01 -5.58813E-03  1.26067E-02  2.52109E-02  1.57308E-01   -2360.70561873653
         8789  1.67393E+00  1.52343E+00  7.78033E-01  2.36509E+00  5.42808E-02  1.61128E-01 -4.20846E-02  1.94567E-01  4.49908E-03 -9.46876E-02  1.55139E-01 -2.46743E-02  4.82692E-03  2.84309E-02  1.51171E-01   -2315.74366031442
         8790  1.63098E+00  1.49608E+00  7.65591E-01  2.37836E+00  5.69282E-02  1.55992E-01 -3.66933E-02  1.51148E-01  3.64486E-03 -4.71618E-02  1.77505E-01 -2.29021E-02  6.31652E-03  8.26110E-03  1.48612E-01   -2371.73549004126
         8791  1.62065E+00  1.55444E+00  7.61422E-01  2.36079E+00  5.70466E-02  1.27280E-01  5.97217E-03  1.32549E-01 -5.85723E-03 -3.88744E-03  1.88516E-01 -2.99178E-02  2.18019E-02  3.67629E-02  1.50011E-01   -2351.23521848687
         8792  1.59550E+00  1.52121E+00  8.56030E-01  2.36144E+00  5.55600E-02  1.30622E-01  2.03064E-02  1.38979E-01 -3.51361E-02 -2.41061E-02  2.07597E-01 -3.53592E-02  6.65902E-03  9.93753E-03  1.03754E-01   -2392.13899507454
         8793  1.65535E+00  1.52318E+00  7.32621E-01  2.35008E+00  5.39791E-02  1.49085E-01 -1.12038E-02  1.92957E-01 -4.17374E-02  5.12405E-03  1.48269E-01 -6.96400E-02  2.31310E-02  1.53690E-02  1.77763E-01   -2408.24135374052
         8794  1.58990E+00  1.58732E+00  8.06041E-01  2.39178E+00  5.39257E-02  1.39767E-01 -2.41891E-02  1.84273E-01 -2.57359E-02  3.43249E-03  1.80625E-01 -6.06954E-02  1.49361E-02 -8.36997E-05  1.50630E-01   -2370.27706113019
         8795  1.69488E+00  1.60082E+00  7.41962E-01  2.35994E+00  5.36051E-02  1.74905E-01 -2.66716E-02  1.31165E-01 -5.51053E-02  1.09144E-02  1.83525E-01 -4.90626E-02 -8.53899E-03  3.50418E-02  1.28739E-01   -2341.58884328891
         8796  1.60751E+00  1.58518E+00  7.72841E-01  2.33132E+00  5.77832E-02  1.74581E-01 -2.00006E-02  1.23960E-01 -1.43863E-02 -4.15165E-03  1.48256E-01 -4.62012E-02 -1.24650E-02  3.55229E-02  1.66031E-01   -2362.19766827781
         8797  1.61431E+00  1.56003E+00  7.47822E-01  2.25114E+00  4.91166E-02  2.01225E-01  1.22389E-02  1.40139E-01 -3.09808E-03 -4.27833E-03  1.61249E-01 -4.29582E-02  8.09279E-03  1.11022E-02  1.50382E-01   -2365.12716093486
         8798  1.54814E+00  1.57258E+00  7.25663E-01  2.36461E+00  5.35626E-02  1.99578E-01  8.13660E-03  1.43229E-01 -4.14853E-02 -3.29587E-03  1.42487E-01 -6.19567E-02  1.00996E-02  5.79805E-02  1.95955E-01   -2316.52047114406
         8799  1.65193E+00  1.59378E+00  7.35936E-01  2.32570E+00  4.97388E-02  1.95724E-01  2.40298E-02  1.97459E-01 -2.87471E-02 -3.72260E-02  2.31111E-01 -4.12147E-02  1.06735E-02  1.06044E-01  2.05953E-01   -2361.87467135752
         8800  1.62312E+00  1.47146E+00  6.96365E-01  2.33701E+00  4.59352E-02  1.55405E-01 -2.59115E-03  1.48253E-01  4.04203E-03  2.87565E-02  2.10181E-01 -1.09383E-02  3.49567E-02  7.21643E-02  1.93910E-01   -2347.99687465379
         8801  1.71544E+00  1.53651E+00  7.12299E-01  2.35377E+00  4.94398E-02  1.74345E-01  7.93320E-03  1.46213E-01  2.19672E-03 -3.13794E-04  1.99731E-01  2.60333E-02  2.41941E-02  7.29172E-02  2.37027E-01   -2297.69961761602
         8802  1.64627E+00  1.58505E+00  6.54222E-01  2.31047E+00  5.38765E-02  1.23331E-01 -8.62693E-03  2.11910E-01  3.52329E-02 -1.33447E-02  2.23532E-01 -2.57290E-02  2.54999E-02  2.40499E-02  2.02156E-01   -2312.73264927044
         8803  1.64042E+00  1.54601E+00  6.75238E-01  2.35159E+00  5.21871E-02  1.51573E-01  1.72345E-04  1.09176E-01  4.84574E-02 -1.77161E-02  2.52068E-01 -2.59673E-02  1.71647E-02  1.74780E-02  2.02572E-01   -2330.60641206782
         8804  1.63365E+00  1.59245E+00  6.39154E-01  2.32654E+00  4.52221E-02  1.62133E-01  3.08511E-03  1.34186E-01  2.87636E-03 -1.74337E-02  2.02480E-01  2.34971E-02  1.85269E-02  1.81311E-02  2.08668E-01   -2394.18799622926
         8805  1.60674E+00  1.62554E+00  7.36759E-01  2.35239E+00  4.86345E-02  1.90513E-01 -8.98049E-03  1.93140E-01 -5.13559E-03 -2.40814E-02  2.22785E-01  4.50954E-03 -2.98774E-02  5.50307E-02  2.35786E-01   -2323.92426644409
         8806  1.76254E+00  1.51758E+00  6.47171E-01  2.43093E+00  5.49107E-02  1.41243E-01 -2.02551E-02  1.70159E-01  2.25679E-02 -4.27820E-02  2.07303E-01  7.68008E-05 -4.85101E-04  4.43834E-02  1.91209E-01   -2313.89454705894
         8807  1.65737E+00  1.58165E+00  7.09696E-01  2.36295E+00  5.25057E-02  1.41137E-01 -2.25340E-02  1.56941E-01  3.51810E-02 -5.55191E-02  1.68422E-01  1.77310E-02  1.21232E-02  4.54637E-02  1.72948E-01   -2321.12759063609
         8808  1.64181E+00  1.57056E+00  7.28101E-01  2.44869E+00  5.90572E-02  2.10803E-01 -4.03203E-02  1.19795E-01  2.12258E-02 -3.67914E-02  1.86111E-01  1.91841E-02 -1.91716E-02  1.00745E-02  1.65525E-01   -2321.77373753540
         8809  1.67262E+00  1.56790E+00  7.72760E-01  2.33982E+00  5.72089E-02  1.90483E-01 -2.22682E-02  8.68243E-02  1.02776E-02 -2.49391E-02  2.36771E-01 -7.69167E-03 -9.05973E-03  4.65455E-02  1.90829E-01   -2330.08750026701
         8810  1.57238E+00  1.58596E+00  7.06583E-01  2.28967E+00  5.59247E-02  1.61958E-01 -1.47970E-02  9.16267E-02  2.29074E-02  1.50187E-02  1.98795E-01 -1.33708E-02  1.46377E-02  2.75867E-02  1.33519E-01   -2344.54584792080
         8811  1.61924E+00  1.56382E+00  7.44656E-01  2.35514E+00  5.74913E-02  1.35377E-01 -6.89229E-03  1.27007E-01  1.08217E-02  4.51367E-03  1.46245E-01 -2.14701E-02  3.13078E-02  6.30311E-03  1.31959E-01   -2327.35504091987
         8812  1.64073E+00  1.50471E+00  6.65356E-01  2.27694E+00  5.95058E-02  1.31249E-01  8.64586E-03  1.73123E-01  1.64102E-02  1.64022E-02  1.50585E-01  7.05764E-03  6.36442E-03 -1.46584E-02  1.53742E-01   -2289.25710902131
         8813  1.56253E+00  1.57467E+00  7.47266E-01  2.24722E+00  6.24700E-02  1.41090E-01 -5.93885E-03  1.33513E-01  2.24469E-03  2.46170E-04  1.36698E-01 -2.63265E-02  3.29199E-02  1.54918E-03  1.38450E-01   -2291.93472698005
         8814  1.59999E+00  1.54802E+00  7.66415E-01  2.31573E+00  7.19282E-02  1.92193E-01  4.63283E-03  1.33398E-01  3.31139E-02 -4.02470E-03  1.93631E-01 -4.54235E-02  3.39142E-02 -3.05513E-02  1.40443E-01   -2294.73076694671
         8815  1.66797E+00  1.56407E+00  8.41725E-01  2.33686E+00  6.75541E-02  1.54701E-01 -9.96063E-03  1.44429E-01 -2.47267E-03 -1.49321E-02  1.40487E-01 -9.63930E-03  2.45130E-02  3.72434E-03  1.87819E-01   -2290.57468608804
         8816  1.66446E+00  1.55045E+00  8.43778E-01  2.34347E+00  5.62570E-02  1.64772E-01 -5.40094E-02  1.63317E-01  2.24258E-02 -1.67563E-02  1.82078E-01 -3.09704E-02  6.33621E-02 -2.71955E-02  1.60565E-01   -2303.93715314909
         8817  1.67349E+00  1.54094E+00  8.52113E-01  2.34323E+00  6.12290E-02  1.23125E-01  2.98248E-03  1.36377E-01  7.21114E-03  2.95880E-02  1.67787E-01 -5.68390E-03  2.47404E-02 -3.53914E-03  1.70104E-01   -2319.79742341639
         8818  1.64670E+00  1.60857E+00  7.06735E-01  2.36208E+00  5.50716E-02  2.17636E-01 -2.65860E-02  1.70043E-01 -2.94109E-02  2.29399E-02  1.44674E-01 -2.68500E-02  3.32556E-02  1.39883E-02  1.15804E-01   -2320.92892580259
         8819  1.64618E+00  1.57613E+00  7.89055E-01  2.39755E+00  6.00466E-02  1.61738E-01 -1.63181E-02  1.37391E-01 -2.26561E-03  3.83596E-02  1.62344E-01 -3.75954E-02  2.53245E-02 -1.40972E-03  1.46877E-01   -2347.97219718218
         8820  1.67637E+00  1.59583E+00  7.94674E-01  2.37635E+00  6.30772E-02  1.45842E-01 -7.90392E-03  1.49977E-01 -1.71940E-02 -1.22626E-02  1.47564E-01 -3.01421E-02  3.18725E-02 -7.93496E-03  1.45355E-01   -2353.13942282756
         8821  1.63759E+00  1.58691E+00  7.44920E-01  2.34111E+00  6.15812E-02  2.03544E-01 -2.73624E-02  1.61360E-01  5.29945E-04  1.92308E-02  1.16188E-01 -4.95939E-02  3.92830E-02 -4.57299E-03  1.26344E-01   -2311.15286405936
         8822  1.66001E+00  1.53840E+00  7.44266E-01  2.27139E+00  5.61391E-02  1.53620E-01  2.32571E-03  1.73896E-01  2.37866E-03  3.18555E-02  1.35415E-01 -1.72014E-02  1.29740E-02 -6.00822E-03  1.19087E-01   -2357.63148414572
         8823  1.63377E+00  1.54304E+00  7.89504E-01  2.30298E+00  6.14434E-02  2.12596E-01 -3.65055E-02  1.71329E-01  1.04071E-02  9.79416E-03  1.23346E-01 -4.33289E-02  2.89773E-02 -2.32750E-02  1.28138E-01   -2354.62427112339
         8824  1.61778E+00  1.58530E+00  7.74032E-01  2.38170E+00  5.80673E-02  1.54531E-01  1.05184E-02  1.41300E-01  6.35679E-03  1.06401E-02  1.48149E-01 -1.75442E-02 -1.30192E-03 -1.71562E-02  1.45439E-01   -2312.21812404908
         8825  1.58834E+00  1.63596E+00  6.70895E-01  2.40740E+00  7.06667E-02  1.40493E-01  2.92524E-02  1.73539E-01  1.28641E-03 -1.05941E-02  1.45088E-01 -6.90960E-03  7.20677E-03 -4.40900E-02  1.44127E-01   -2284.96044837999
         8826  1.63723E+00  1.54870E+00  7.32846E-01  2.41097E+00  6.75661E-02  1.63659E-01  1.31114E-02  1.77821E-01 -6.66642E-03 -3.18532E-02  1.26435E-01 -2.36285E-02  5.16994E-02 -3.87456E-02  1.44635E-01   -2306.19694557520
