TABLE NO.     5: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       THETA6       THETA7       THETA8       THETA9       THETA10      THETA11      SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         2761  3.29389E+00  3.26164E+00 -6.05836E-01 -2.06989E-01  7.05345E-01  1.08636E+00  3.43228E-01  2.07856E-01  7.13173E-01  2.31715E+00  1.03209E-01  1.00000E+00  9.88511E-03 -3.22843E-04  1.06173E-02  1.46714E-03  1.21840E-03  1.00080E-02 -2.08363E-03  1.20277E-03  2.87090E-04  7.67869E-03   -18988.0999282232
         2762  3.32672E+00  3.25140E+00 -6.21809E-01 -2.03193E-01  7.07041E-01  1.11624E+00  3.37319E-01  1.99252E-01  7.16846E-01  2.31058E+00  1.02633E-01  1.00000E+00  1.10310E-02  2.91116E-04  1.06172E-02  1.43194E-03  9.67709E-04  1.03380E-02 -9.24605E-04  1.07136E-04  6.93117E-04  7.76700E-03   -19036.9441921143
         2763  3.33900E+00  3.24275E+00 -6.27541E-01 -2.01924E-01  7.06270E-01  1.16953E+00  3.42483E-01  1.86967E-01  7.20090E-01  2.31576E+00  1.00190E-01  1.00000E+00  1.00452E-02 -6.67412E-05  1.04342E-02  9.62193E-04  1.63966E-04  9.49235E-03 -8.09132E-04  9.61459E-04  2.22037E-03  8.97448E-03   -19100.8787361936
         2764  3.30140E+00  3.26760E+00 -6.14243E-01 -2.08684E-01  7.24560E-01  1.12442E+00  3.31778E-01  1.98141E-01  7.13691E-01  2.31068E+00  1.01061E-01  1.00000E+00  9.17261E-03 -7.71555E-04  8.36582E-03  9.26879E-04  2.15927E-04  9.99441E-03 -1.60179E-03  2.70037E-04  4.72447E-04  9.91290E-03   -19196.1871348431
         2765  3.28108E+00  3.30014E+00 -6.05120E-01 -2.20778E-01  7.17942E-01  1.09696E+00  3.40605E-01  2.01976E-01  7.03239E-01  2.31214E+00  1.02613E-01  1.00000E+00  9.58806E-03 -3.78325E-04  7.16219E-03  2.22398E-05 -9.11682E-04  9.23036E-03 -2.59142E-03 -2.72556E-04  1.18405E-03  1.10285E-02   -19156.8684118367
         2766  3.29470E+00  3.25620E+00 -6.10554E-01 -2.06125E-01  7.20689E-01  1.12210E+00  3.38737E-01  1.97770E-01  6.99802E-01  2.29995E+00  1.02068E-01  1.00000E+00  7.93767E-03 -2.54261E-04  7.43106E-03  4.26755E-04 -5.18697E-04  1.01481E-02 -1.90216E-03 -9.31250E-04  2.64253E-03  1.07184E-02   -19132.1596442574
         2767  3.29613E+00  3.25015E+00 -6.11115E-01 -2.03829E-01  7.03814E-01  1.18157E+00  3.44276E-01  1.83234E-01  6.93428E-01  2.30614E+00  1.02068E-01  1.00000E+00  1.00146E-02 -7.99400E-04  8.84224E-03  9.40817E-04 -2.27674E-03  1.06980E-02 -1.02142E-03 -8.52852E-04  2.53909E-03  9.66265E-03   -19089.9436570906
         2768  3.32247E+00  3.24837E+00 -6.16979E-01 -2.04314E-01  7.27609E-01  1.16904E+00  3.37356E-01  1.86740E-01  7.00703E-01  2.30890E+00  1.01817E-01  1.00000E+00  1.13518E-02 -6.03560E-04  7.48000E-03  1.06315E-03 -1.01182E-03  8.82918E-03 -2.36544E-03  1.59407E-04  1.65872E-03  1.04801E-02   -19115.5602950419
         2769  3.32612E+00  3.29431E+00 -6.20469E-01 -2.18589E-01  7.46753E-01  1.16715E+00  3.29812E-01  1.87573E-01  7.04301E-01  2.31322E+00  1.00537E-01  1.00000E+00  1.13321E-02  3.08605E-06  6.35785E-03  1.26006E-03 -1.21130E-03  9.91512E-03 -1.21710E-03 -7.85639E-04  1.80317E-03  9.19397E-03   -19219.4993481506
         2770  3.29848E+00  3.25872E+00 -6.12947E-01 -2.08651E-01  7.64370E-01  1.18017E+00  3.28033E-01  1.83943E-01  6.94413E-01  2.30735E+00  1.01151E-01  1.00000E+00  1.07081E-02  6.25535E-04  6.97246E-03  1.22812E-03 -7.36134E-04  9.61243E-03 -3.36886E-04 -2.94692E-04  1.46366E-03  9.22136E-03   -19257.6661253422
         2771  3.24520E+00  3.25175E+00 -5.98853E-01 -2.05717E-01  7.28260E-01  1.19231E+00  3.35056E-01  1.79508E-01  6.95560E-01  2.30181E+00  1.01151E-01  1.00000E+00  1.26783E-02 -3.84653E-04  6.14468E-03  1.66390E-03 -9.64236E-04  8.91947E-03 -1.06737E-03  1.69521E-05  1.34250E-03  8.88965E-03   -19200.5879259866
         2772  3.29115E+00  3.27583E+00 -6.07795E-01 -2.14415E-01  7.41341E-01  1.16016E+00  3.34041E-01  1.91162E-01  6.98941E-01  2.31491E+00  1.01229E-01  1.00000E+00  1.01529E-02  5.80173E-04  5.87622E-03  2.24921E-03 -5.20852E-04  8.90820E-03 -6.31879E-04 -2.48665E-04  1.12609E-03  8.56635E-03   -19296.7235515581
         2773  3.30637E+00  3.25650E+00 -6.12126E-01 -2.11077E-01  7.74288E-01  1.15521E+00  3.24946E-01  1.91081E-01  6.95940E-01  2.30911E+00  1.01229E-01  1.00000E+00  1.17749E-02  1.71412E-03  6.05221E-03  2.64243E-03 -8.84532E-05  9.09290E-03 -1.37117E-03 -1.22363E-03 -8.29603E-06  8.94536E-03   -19156.1623637885
         2774  3.35645E+00  3.20941E+00 -6.26613E-01 -1.92849E-01  7.78915E-01  1.15849E+00  3.22055E-01  1.91687E-01  7.03887E-01  2.30073E+00  1.02648E-01  1.00000E+00  1.28008E-02  1.07262E-03  5.97865E-03  1.84126E-03 -7.06836E-04  9.49200E-03 -1.29209E-03 -8.81725E-04  1.39859E-03  8.66921E-03   -19209.2058139395
         2775  3.34117E+00  3.22324E+00 -6.25339E-01 -1.93181E-01  7.66038E-01  1.14628E+00  3.27329E-01  1.91909E-01  7.10528E-01  2.30751E+00  1.02524E-01  1.00000E+00  9.82681E-03  5.90656E-04  6.98250E-03  1.01261E-03  1.41879E-04  8.19789E-03 -6.51428E-04 -1.62916E-03  8.16674E-04  1.02922E-02   -19213.5323503235
         2776  3.34719E+00  3.22956E+00 -6.24926E-01 -2.01506E-01  7.49234E-01  1.13625E+00  3.33921E-01  1.89649E-01  6.97984E-01  2.30531E+00  1.02653E-01  1.00000E+00  1.08578E-02  2.84792E-04  6.48145E-03  2.64183E-04  1.91949E-05  9.41903E-03 -1.76905E-03 -1.73044E-03  1.19492E-03  9.03995E-03   -19182.2123568689
         2777  3.30806E+00  3.24415E+00 -6.16943E-01 -2.02335E-01  7.47521E-01  1.16591E+00  3.36221E-01  1.84640E-01  6.97686E-01  2.29628E+00  1.04762E-01  1.00000E+00  1.10948E-02  1.89899E-04  6.81914E-03  7.25868E-04 -2.76841E-04  1.11844E-02 -7.25249E-04 -1.20617E-03  6.37709E-04  8.45424E-03   -18986.1138749974
         2778  3.34815E+00  3.20994E+00 -6.26246E-01 -1.96974E-01  7.54928E-01  1.16173E+00  3.33369E-01  1.88304E-01  6.89710E-01  2.29773E+00  1.02593E-01  1.00000E+00  1.09085E-02 -6.26899E-04  7.80929E-03  2.10642E-03 -2.99426E-04  1.04466E-02  1.19060E-04 -1.02027E-03  1.03182E-03  9.32953E-03   -19145.5544703541
         2779  3.31836E+00  3.22057E+00 -6.14170E-01 -1.98173E-01  7.62529E-01  1.13354E+00  3.27535E-01  1.93471E-01  6.89123E-01  2.30047E+00  1.01806E-01  1.00000E+00  9.38133E-03  3.25814E-06  7.14862E-03  1.94108E-03 -1.75521E-06  9.25145E-03  2.72666E-04 -1.04563E-04  7.89445E-04  9.49412E-03   -19213.2253315574
         2780  3.24396E+00  3.27446E+00 -5.98864E-01 -2.14112E-01  7.39622E-01  1.16225E+00  3.36092E-01  1.84164E-01  6.93609E-01  2.29123E+00  1.00600E-01  1.00000E+00  1.03135E-02  1.86834E-04  7.67590E-03  2.32979E-03 -4.80128E-04  9.78903E-03 -1.23710E-03 -1.54469E-03  1.77548E-03  9.59563E-03   -19183.7139740453
         2781  3.29723E+00  3.26924E+00 -6.11039E-01 -2.14706E-01  7.13285E-01  1.17673E+00  3.37984E-01  1.77094E-01  6.81520E-01  2.29681E+00  1.00600E-01  1.00000E+00  8.98478E-03  6.55005E-04  8.20876E-03  2.22936E-03 -7.03215E-05  1.08136E-02 -9.81963E-04 -8.20066E-04  1.60846E-03  9.24507E-03   -19133.8765746868
         2782  3.31827E+00  3.24223E+00 -6.19726E-01 -2.02423E-01  6.76495E-01  1.13069E+00  3.48876E-01  1.91107E-01  6.84226E-01  2.29365E+00  1.00597E-01  1.00000E+00  1.07934E-02  1.08022E-04  7.28021E-03  2.15353E-03 -4.55485E-04  1.14324E-02 -6.80448E-04 -1.01201E-03  2.33512E-03  9.19137E-03   -19088.9103036432
         2783  3.32964E+00  3.26381E+00 -6.21900E-01 -2.10995E-01  7.46799E-01  1.14607E+00  3.28907E-01  1.87862E-01  6.91705E-01  2.30705E+00  1.01047E-01  1.00000E+00  1.11143E-02  1.02531E-03  6.88761E-03  1.26635E-03  2.35261E-04  9.15227E-03 -9.65766E-04 -8.12048E-04  1.79761E-03  8.72559E-03   -19251.4904340988
         2784  3.33240E+00  3.28129E+00 -6.18021E-01 -2.16298E-01  7.18939E-01  1.12317E+00  3.37687E-01  1.96729E-01  6.93479E-01  2.30157E+00  1.01143E-01  1.00000E+00  1.04327E-02  9.25035E-05  7.27413E-03  1.38956E-03  6.89313E-04  1.09858E-02 -1.00292E-03 -2.21352E-04  2.36785E-03  9.06792E-03   -19235.9243039131
         2785  3.34190E+00  3.24798E+00 -6.23043E-01 -2.07657E-01  7.23099E-01  1.16297E+00  3.33198E-01  1.83852E-01  6.87895E-01  2.29459E+00  1.01511E-01  1.00000E+00  1.04905E-02 -5.25207E-04  7.51897E-03  1.28894E-03 -9.73696E-05  1.05840E-02 -4.63119E-04  6.17237E-04  1.48289E-03  8.73194E-03   -19120.8301541910
         2786  3.37740E+00  3.25335E+00 -6.31480E-01 -2.09510E-01  6.99675E-01  1.19983E+00  3.37910E-01  1.72744E-01  6.87817E-01  2.28868E+00  1.05386E-01  1.00000E+00  1.03850E-02 -1.22913E-03  7.37912E-03  1.39119E-03  4.25259E-04  9.89814E-03 -8.09353E-04  1.05000E-03  9.41302E-04  1.02129E-02   -18935.8268766341
         2787  3.34156E+00  3.29889E+00 -6.24511E-01 -2.26244E-01  7.13302E-01  1.15411E+00  3.35784E-01  1.84689E-01  6.85471E-01  2.29598E+00  1.04516E-01  1.00000E+00  1.03193E-02 -1.19556E-04  6.86454E-03  1.47322E-03 -2.81305E-04  1.16450E-02 -5.72856E-04  9.53418E-04  2.43316E-03  1.04571E-02   -19019.9921242228
         2788  3.29803E+00  3.27480E+00 -6.12085E-01 -2.10666E-01  7.14210E-01  1.14341E+00  3.37548E-01  1.86226E-01  6.95550E-01  2.29301E+00  1.04192E-01  1.00000E+00  9.19658E-03 -4.80263E-04  6.80469E-03  1.47078E-03 -2.02642E-04  1.31995E-02 -1.44367E-03  1.65767E-03  2.40219E-03  1.05242E-02   -18894.3680350100
         2789  3.29270E+00  3.20871E+00 -6.05845E-01 -1.97284E-01  7.18509E-01  1.18121E+00  3.38098E-01  1.77932E-01  6.91892E-01  2.29418E+00  1.05114E-01  1.00000E+00  1.10359E-02 -4.08797E-04  7.61145E-03  1.14402E-03 -6.62458E-04  1.18066E-02 -4.73839E-04  8.43482E-04  1.74795E-03  9.93935E-03   -19044.8543898476
         2790  3.25772E+00  3.21434E+00 -6.01474E-01 -1.99552E-01  6.88745E-01  1.13365E+00  3.45355E-01  1.91638E-01  6.77563E-01  2.30314E+00  1.04220E-01  1.00000E+00  9.59664E-03  4.74901E-04  8.09163E-03  1.87096E-04  7.12223E-04  1.20641E-02 -4.07355E-04  1.40986E-03  3.11177E-03  1.05086E-02   -19026.8282973073
         2791  3.26389E+00  3.25366E+00 -6.01213E-01 -2.09673E-01  6.65108E-01  1.19159E+00  3.55597E-01  1.74192E-01  6.87958E-01  2.30092E+00  1.04730E-01  1.00000E+00  1.03257E-02  1.72767E-03  8.42347E-03  1.29976E-03  1.70347E-03  1.19997E-02 -4.49476E-04  7.13014E-04  2.09262E-03  9.16768E-03   -19008.9665596661
         2792  3.27925E+00  3.26576E+00 -6.05200E-01 -2.12024E-01  6.71446E-01  1.11962E+00  3.55502E-01  1.99259E-01  7.01059E-01  2.30184E+00  1.03844E-01  1.00000E+00  1.09960E-02  1.63318E-03  8.24295E-03  1.76414E-03  9.47732E-04  1.16802E-02 -3.52687E-04  8.39292E-04  2.54647E-03  9.28178E-03   -19100.1505862801
         2793  3.32765E+00  3.21285E+00 -6.18682E-01 -1.98164E-01  7.34670E-01  1.11378E+00  3.37361E-01  1.99660E-01  7.12981E-01  2.29203E+00  1.03622E-01  1.00000E+00  1.10665E-02  2.09263E-03  7.41461E-03  1.16344E-03  5.21421E-04  1.11075E-02 -4.37716E-04  1.17411E-03  2.44446E-03  8.19353E-03   -19170.8349755118
         2794  3.28931E+00  3.21667E+00 -6.07812E-01 -1.98696E-01  7.60246E-01  1.09157E+00  3.30671E-01  2.04199E-01  7.01250E-01  2.30235E+00  9.86870E-02  1.00000E+00  1.03847E-02  1.43701E-03  7.39879E-03  8.81707E-04  1.28523E-03  1.03286E-02  9.26390E-05  1.75319E-03  1.43847E-03  7.64933E-03   -19218.8199197704
         2795  3.29552E+00  3.23810E+00 -6.13111E-01 -1.99480E-01  7.47471E-01  1.08666E+00  3.30599E-01  2.09698E-01  6.98798E-01  2.31032E+00  9.97844E-02  1.00000E+00  9.68594E-03  5.56380E-04  7.41447E-03  1.02576E-03  1.36825E-03  9.44937E-03 -1.19018E-03  1.65575E-03  8.94184E-04  7.84891E-03   -19205.8774429644
         2796  3.27961E+00  3.22496E+00 -6.08294E-01 -1.96953E-01  7.25108E-01  1.09390E+00  3.37087E-01  2.09199E-01  7.04612E-01  2.31047E+00  9.96642E-02  1.00000E+00  1.01133E-02  9.33687E-04  7.01984E-03  2.30469E-03  1.35753E-03  1.20514E-02 -1.52092E-03  1.46606E-03  1.54435E-03  8.81950E-03   -19181.4135940601
         2797  3.27625E+00  3.19734E+00 -5.98345E-01 -1.90335E-01  7.61648E-01  1.08131E+00  3.26483E-01  2.12297E-01  6.99164E-01  2.30170E+00  9.96642E-02  1.00000E+00  1.16421E-02  1.07573E-03  7.87122E-03  2.62837E-03  5.76109E-04  1.20326E-02 -1.34359E-03  1.03936E-03  4.74789E-04  7.48159E-03   -19126.2884526724
         2798  3.26930E+00  3.22838E+00 -5.99387E-01 -2.01149E-01  7.02252E-01  1.12582E+00  3.48522E-01  1.96203E-01  6.98585E-01  2.31720E+00  1.00411E-01  1.00000E+00  1.03692E-02  2.12961E-03  8.12842E-03  1.17643E-03  8.18838E-04  1.13688E-02 -2.35625E-04  1.17374E-03  1.55503E-03  8.66730E-03   -19089.3243976573
         2799  3.27234E+00  3.29641E+00 -6.03061E-01 -2.19245E-01  7.39710E-01  1.11874E+00  3.34043E-01  1.98485E-01  7.10640E-01  2.31901E+00  1.04796E-01  1.00000E+00  1.08870E-02  2.36264E-03  7.98641E-03  7.95215E-04  1.20588E-03  9.93945E-03 -9.82296E-04  6.90860E-04  1.69116E-03  9.07115E-03   -19006.7023679113
         2800  3.22817E+00  3.26297E+00 -5.88614E-01 -2.08314E-01  7.51713E-01  1.08796E+00  3.34526E-01  2.08923E-01  7.13878E-01  2.31567E+00  1.04746E-01  1.00000E+00  1.22663E-02  1.51023E-03  7.43229E-03  4.75010E-04  1.02597E-03  8.32230E-03 -1.72852E-03  6.22259E-05  1.49494E-03  8.75951E-03   -19118.5648037522
         2801  3.32199E+00  3.28868E+00 -6.15616E-01 -2.15832E-01  7.34255E-01  1.08199E+00  3.39223E-01  2.11737E-01  7.05987E-01  2.32137E+00  9.87897E-02  1.00000E+00  1.19656E-02  2.17092E-03  8.55827E-03  6.54975E-04  1.86977E-04  1.01224E-02 -7.17312E-04 -2.18082E-04  1.28565E-03  7.86787E-03   -19171.7689456214
         2802  3.28866E+00  3.27216E+00 -6.11343E-01 -2.07248E-01  7.36737E-01  1.12153E+00  3.31439E-01  2.03872E-01  7.01780E-01  2.31459E+00  9.87897E-02  1.00000E+00  1.02092E-02  1.45949E-03  8.65224E-03  4.69389E-04  2.75578E-04  8.82234E-03 -1.49233E-03  2.96837E-04  1.33632E-03  8.85398E-03   -19173.4440257051
         2803  3.31094E+00  3.22416E+00 -6.10888E-01 -1.98028E-01  7.09344E-01  1.13814E+00  3.44793E-01  1.96821E-01  6.97488E-01  2.31290E+00  9.86705E-02  1.00000E+00  1.17923E-02  1.84828E-03  8.21303E-03  7.92265E-04  9.98049E-04  9.98834E-03 -7.98697E-04  3.53320E-04  7.11528E-04  7.74244E-03   -19215.7622530220
         2804  3.34336E+00  3.31236E+00 -6.22354E-01 -2.23026E-01  7.69954E-01  1.15794E+00  3.32755E-01  1.89045E-01  7.00650E-01  2.30437E+00  9.87490E-02  1.00000E+00  1.02005E-02  6.86746E-04  7.54156E-03  1.12248E-03  1.01072E-03  9.98764E-03 -1.30868E-03  6.68578E-04  1.32649E-03  8.06419E-03   -19251.1440682363
         2805  3.29514E+00  3.25950E+00 -6.07424E-01 -2.09136E-01  7.62243E-01  1.14091E+00  3.31689E-01  1.93189E-01  6.92010E-01  2.30084E+00  9.90560E-02  1.00000E+00  1.06057E-02 -5.31714E-05  9.67935E-03  1.19713E-03  6.37639E-04  8.69597E-03 -7.83456E-04  7.15997E-04  1.09998E-03  6.50831E-03   -19177.8396417081
         2806  3.24953E+00  3.35356E+00 -5.89941E-01 -2.35335E-01  7.09680E-01  1.17096E+00  3.48641E-01  1.83220E-01  6.91657E-01  2.29709E+00  9.93214E-02  1.00000E+00  1.04955E-02  1.32492E-05  8.61553E-03  8.68948E-04  2.05681E-04  8.88246E-03 -2.26557E-04 -6.95137E-05  6.77480E-04  6.74273E-03   -19228.4290782824
         2807  3.30856E+00  3.27053E+00 -6.11145E-01 -2.09297E-01  7.27126E-01  1.15844E+00  3.39880E-01  1.89718E-01  6.97880E-01  2.29591E+00  1.02086E-01  1.00000E+00  9.23026E-03  3.95997E-04  8.71049E-03  2.56080E-03  4.99569E-04  1.07985E-02  5.37830E-04  2.04454E-04  6.74857E-04  6.02194E-03   -19120.1739712841
         2808  3.32746E+00  3.23203E+00 -6.18576E-01 -2.03676E-01  7.32597E-01  1.16414E+00  3.35695E-01  1.87530E-01  6.77357E-01  2.29706E+00  9.97909E-02  1.00000E+00  1.09664E-02  1.74686E-04  8.70041E-03  1.81362E-03  8.66362E-04  9.62032E-03  5.66876E-04  4.76808E-04  8.55580E-04  6.66908E-03   -19183.6315924941
         2809  3.30415E+00  3.24493E+00 -6.14427E-01 -2.04908E-01  7.63139E-01  1.20770E+00  3.31270E-01  1.72964E-01  6.85151E-01  2.29108E+00  9.97909E-02  1.00000E+00  9.41646E-03  7.46022E-04  8.31753E-03  2.13913E-03  2.21147E-04  1.06267E-02 -9.88101E-05  1.20927E-03  6.85202E-04  7.54435E-03   -19177.0978583893
         2810  3.36773E+00  3.27989E+00 -6.32243E-01 -2.16465E-01  7.36913E-01  1.15535E+00  3.32843E-01  1.82564E-01  6.89326E-01  2.29925E+00  9.98798E-02  1.00000E+00  1.06084E-02  3.99107E-05  9.28716E-03  2.17375E-03  4.90807E-04  1.02778E-02 -1.17428E-03  6.99259E-04  6.17599E-05  7.87673E-03   -19169.6924647199
         2811  3.30063E+00  3.22815E+00 -6.13176E-01 -1.99363E-01  6.59909E-01  1.11144E+00  3.55759E-01  1.97559E-01  7.00525E-01  2.30277E+00  9.98798E-02  1.00000E+00  1.06000E-02 -1.63990E-04  9.52458E-03  2.14502E-03  5.55738E-04  9.67366E-03 -7.87795E-04  6.71511E-04 -1.83553E-04  6.61001E-03   -19249.7404855598
         2812  3.30365E+00  3.18975E+00 -6.17495E-01 -1.91273E-01  6.76224E-01  1.12991E+00  3.50085E-01  1.94767E-01  6.96704E-01  2.30106E+00  9.98996E-02  1.00000E+00  1.26188E-02 -1.37451E-04  9.42032E-03  1.74966E-03  5.38210E-04  9.54775E-03 -1.87871E-03  6.72510E-06 -2.90914E-04  7.07430E-03   -19215.8262400265
         2813  3.27940E+00  3.21761E+00 -6.04792E-01 -1.98625E-01  7.02458E-01  1.12420E+00  3.41516E-01  1.96368E-01  6.84486E-01  2.30955E+00  9.86789E-02  1.00000E+00  1.16275E-02  1.55530E-03  8.42738E-03  1.06211E-03  1.12844E-04  9.49663E-03 -6.15909E-04 -1.77047E-04 -1.68036E-04  6.86147E-03   -19256.8034286563
         2814  3.26234E+00  3.26016E+00 -6.02451E-01 -2.09572E-01  6.39912E-01  1.11740E+00  3.56003E-01  1.95939E-01  6.91206E-01  2.29483E+00  9.93086E-02  1.00000E+00  1.09567E-02  1.22887E-03  8.96842E-03  2.20343E-03  4.96471E-04  9.07787E-03 -8.98441E-04  5.37210E-04 -4.04181E-04  8.43818E-03   -19219.3953519682
         2815  3.19690E+00  3.28619E+00 -5.82446E-01 -2.17276E-01  6.38888E-01  1.10146E+00  3.61534E-01  1.98287E-01  6.87291E-01  2.29507E+00  1.00945E-01  1.00000E+00  1.03663E-02 -5.37225E-04  8.99442E-03  1.32727E-03  1.24577E-03  9.41320E-03 -8.14612E-04  1.21913E-03 -2.23741E-04  6.79923E-03   -19266.8221820956
         2816  3.22119E+00  3.26951E+00 -5.89189E-01 -2.14743E-01  6.16949E-01  1.14585E+00  3.74242E-01  1.84267E-01  6.81202E-01  2.29148E+00  9.98830E-02  1.00000E+00  1.00139E-02 -2.19337E-04  7.74144E-03  1.17833E-03  1.38221E-03  8.41143E-03 -1.27685E-04  6.54501E-04 -7.22724E-04  6.63317E-03   -19305.6521142876
         2817  3.26227E+00  3.22656E+00 -6.01092E-01 -2.00909E-01  6.95500E-01  1.17087E+00  3.53479E-01  1.79603E-01  6.93647E-01  2.29157E+00  9.99910E-02  1.00000E+00  1.01731E-02 -6.81712E-04  8.46978E-03  1.90942E-03  8.93099E-04  7.60524E-03 -2.69775E-04  1.30572E-03  2.32886E-04  7.43296E-03   -19215.6590321851
         2818  3.27686E+00  3.20262E+00 -6.07913E-01 -1.95811E-01  7.42110E-01  1.13305E+00  3.40442E-01  1.92304E-01  6.96937E-01  2.29703E+00  1.03924E-01  1.00000E+00  9.86570E-03 -9.56751E-05  8.55602E-03  1.45382E-03  1.04532E-03  6.77480E-03  6.62315E-05  1.23450E-03  1.67005E-05  8.43549E-03   -19228.5068693285
         2819  3.30537E+00  3.22471E+00 -6.15779E-01 -1.97528E-01  7.97915E-01  1.09522E+00  3.22822E-01  2.04714E-01  7.01044E-01  2.30337E+00  1.02105E-01  1.00000E+00  1.00228E-02 -8.85855E-04  9.33914E-03  1.89266E-03  1.85399E-03  6.75466E-03 -4.99510E-04  1.37743E-03  1.25977E-04  9.63519E-03   -19280.1273166905
         2820  3.29959E+00  3.26661E+00 -6.07832E-01 -2.09719E-01  7.64749E-01  1.16322E+00  3.31640E-01  1.89949E-01  7.06071E-01  2.30391E+00  1.06118E-01  1.00000E+00  1.02161E-02 -1.09136E-04  9.93619E-03  1.88520E-03  1.28123E-03  5.99703E-03 -1.39818E-03  1.19054E-03 -6.64208E-04  7.77059E-03   -19251.4004021307
         2821  3.34671E+00  3.27607E+00 -6.25831E-01 -2.13282E-01  7.50209E-01  1.15878E+00  3.31707E-01  1.84253E-01  7.07247E-01  2.30692E+00  1.06118E-01  1.00000E+00  1.01161E-02 -7.01106E-04  1.00920E-02  1.49558E-03  1.60031E-03  5.79259E-03 -1.16183E-04  1.18193E-03  5.29208E-04  7.61986E-03   -19274.5872139979
         2822  3.29790E+00  3.27520E+00 -6.10417E-01 -2.15799E-01  7.78819E-01  1.20049E+00  3.19295E-01  1.76374E-01  7.04217E-01  2.30574E+00  1.04294E-01  1.00000E+00  9.82986E-03 -5.11079E-06  9.03444E-03  1.18667E-03  1.58612E-03  5.59812E-03 -1.20191E-03  1.73118E-03 -1.75931E-04  8.65457E-03   -19346.6400136552
         2823  3.36065E+00  3.30341E+00 -6.29738E-01 -2.17646E-01  7.23376E-01  1.21322E+00  3.37384E-01  1.69550E-01  6.97949E-01  2.30761E+00  1.05890E-01  1.00000E+00  1.00872E-02 -2.30888E-04  9.15425E-03  2.11305E-03  1.21633E-03  7.35130E-03 -1.16466E-03  1.04199E-03 -4.66019E-04  8.02232E-03   -19203.1040959254
         2824  3.32632E+00  3.26469E+00 -6.20760E-01 -2.04826E-01  7.53077E-01  1.17911E+00  3.29947E-01  1.78974E-01  7.04983E-01  2.30918E+00  1.04825E-01  1.00000E+00  1.12895E-02 -4.61511E-04  8.62479E-03  3.50908E-04  2.64888E-04  6.02027E-03 -4.52897E-04  6.94583E-04 -3.82630E-04  8.04773E-03   -19263.3394912909
         2825  3.30248E+00  3.22274E+00 -6.13284E-01 -1.94613E-01  7.95651E-01  1.15913E+00  3.21350E-01  1.87018E-01  7.08083E-01  2.31849E+00  1.02061E-01  1.00000E+00  1.05188E-02 -8.96591E-04  8.58280E-03 -6.73475E-06  5.32908E-04  7.53856E-03 -1.38328E-03  1.33883E-03 -4.18345E-04  9.27940E-03   -19233.0057693963
         2826  3.36163E+00  3.23093E+00 -6.29788E-01 -2.01324E-01  7.00491E-01  1.11704E+00  3.43138E-01  2.02180E-01  7.09678E-01  2.32148E+00  1.01965E-01  1.00000E+00  9.64376E-03 -1.61698E-04  8.71535E-03  3.18705E-05 -6.64520E-04  8.05754E-03 -1.35982E-03  7.27585E-04 -1.95970E-04  8.01659E-03   -19162.2584268729
         2827  3.28378E+00  3.27440E+00 -6.08201E-01 -2.08954E-01  7.29773E-01  1.19317E+00  3.35000E-01  1.80487E-01  7.11978E-01  2.32527E+00  1.03442E-01  1.00000E+00  8.50845E-03 -3.72146E-04  9.25719E-03  7.06607E-04 -2.39018E-04  8.55830E-03 -1.86177E-03  7.50588E-04  2.26919E-04  7.29923E-03   -19245.8777033651
         2828  3.29310E+00  3.28666E+00 -6.11317E-01 -2.15480E-01  7.23946E-01  1.17611E+00  3.36103E-01  1.84706E-01  7.18613E-01  2.32955E+00  1.00427E-01  1.00000E+00  1.04774E-02 -4.18272E-05  9.69028E-03 -3.38404E-04  9.65074E-04  9.01345E-03 -1.62646E-03  5.68527E-04 -6.52535E-04  7.44378E-03   -19311.1926481322
         2829  3.32922E+00  3.22705E+00 -6.21171E-01 -1.98319E-01  7.46084E-01  1.22799E+00  3.33134E-01  1.72630E-01  7.16456E-01  2.31237E+00  1.00427E-01  1.00000E+00  1.15662E-02 -1.34278E-04  9.23772E-03  2.56514E-04  2.84359E-04  9.24102E-03 -1.27826E-03  7.64830E-04 -1.06858E-04  6.50434E-03   -19168.7410557232
         2830  3.29993E+00  3.26102E+00 -6.10159E-01 -2.05932E-01  7.48296E-01  1.17057E+00  3.31097E-01  1.93542E-01  7.17328E-01  2.31487E+00  1.00431E-01  1.00000E+00  9.75761E-03 -3.06681E-04  9.62590E-03 -3.94892E-04 -1.00074E-04  1.00683E-02 -8.40656E-04  1.25792E-03  6.53330E-04  6.77675E-03   -19064.0127428385
